cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,cement_to_water_ratio,superplasticizer_to_water_ratio,fine_aggregate_to_water_ratio,cement_to_fly_ash_ratio,superplasticizer_to_fly_ash_ratio,age_squared
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312,1.2294840294840295,0.0,3.410810810810811,0.0,,784.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914964,1.5002457002457004,0.0,3.1007371007371005,0.0,,8100.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478,1.0,0.0,3.7296875000000003,0.0,,49.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036,0.8177083333333334,0.0,4.0687500000000005,0.0,,9.0
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.374375496,0.796875,0.0,4.911979166666667,0.0,,49.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069,0.6943488943488944,0.0,3.678132678132678,0.0,,8100.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784,0.6041666666666666,0.0,4.6453125,0.0,,49.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952,0.6943488943488944,0.0,3.678132678132678,0.0,,9.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568,0.6024570024570024,0.0,3.9316953316953316,0.0,,49.0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536,0.8196560196560198,0.0,3.4034398034398037,0.0,,8100.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672,1.0,0.0,3.095823095823096,0.0,,8100.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.85209244,1.6145833333333333,0.0,4.322916666666667,0.0,,9.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476,1.6145833333333333,0.0,4.322916666666667,0.0,,49.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.82725136,1.6145833333333333,0.0,4.322916666666667,0.0,,784.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76312012,1.6145833333333333,0.0,4.322916666666667,0.0,,8100.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788,1.6145833333333333,0.0,4.322916666666667,0.0,,14400.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627,1.7239583333333333,0.0,4.276041666666667,0.0,,9.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804,1.7239583333333333,0.0,4.276041666666667,0.0,,49.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504,1.7239583333333333,0.0,4.276041666666667,0.0,,784.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524,1.7239583333333333,0.0,4.276041666666667,0.0,,8100.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912,1.7239583333333333,0.0,4.276041666666667,0.0,,14400.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752,1.8177083333333333,0.0,4.213541666666667,0.0,,9.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132,1.8177083333333333,0.0,4.213541666666667,0.0,,49.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024,1.8177083333333333,0.0,4.213541666666667,0.0,,784.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972,1.8177083333333333,0.0,4.213541666666667,0.0,,8100.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776,1.8177083333333333,0.0,4.213541666666667,0.0,,14400.0
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048,1.2795698924731183,0.0,4.241935483870968,0.0,,49.0
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944,1.2795698924731183,0.0,4.241935483870968,0.0,,784.0
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668,1.5913978494623655,0.0,4.134408602150538,0.0,,49.0
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352,1.5913978494623655,0.0,4.134408602150538,0.0,,784.0
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724,1.596774193548387,0.0,3.946236559139785,0.0,,49.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204216,2.5,0.0,3.7552083333333335,0.0,,784.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072,2.5,0.0,3.7552083333333335,0.0,,8100.0
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932,2.1344086021505375,0.0,3.946236559139785,0.0,,784.0
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028,1.510752688172043,0.0,4.161290322580645,0.0,,49.0
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904,1.518918918918919,0.0,4.183783783783784,0.0,,784.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508,2.5,0.0,3.065,0.0,,1.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928,2.5,0.0,3.065,0.0,,9.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892,2.5,0.0,3.065,0.0,,49.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932,2.5,0.0,3.065,0.0,,196.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902,2.5,0.0,3.065,0.0,,784.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356,3.121387283236994,0.0,3.5433526011560694,0.0,,49.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968,3.121387283236994,0.0,3.5433526011560694,0.0,,196.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712,3.121387283236994,0.0,3.5433526011560694,0.0,,784.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776028,3.121387283236994,0.0,3.5433526011560694,0.0,,8100.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688,3.121387283236994,0.0,3.5433526011560694,0.0,,32400.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332,3.121387283236994,0.0,3.5433526011560694,0.0,,72900.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404,1.7241379310344827,0.0,3.8177339901477834,0.0,,49.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568,1.7241379310344827,0.0,3.8177339901477834,0.0,,196.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234,1.7241379310344827,0.0,3.8177339901477834,0.0,,784.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648,1.7241379310344827,0.0,3.8177339901477834,0.0,,3136.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372,1.7241379310344827,0.0,3.8177339901477834,0.0,,8100.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096,1.7241379310344827,0.0,3.8177339901477834,0.0,,32400.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684,2.0698924731182795,0.0,4.102150537634409,0.0,,1.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832,2.0698924731182795,0.0,4.102150537634409,0.0,,9.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22155168,2.0698924731182795,0.0,4.102150537634409,0.0,,49.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778,2.0698924731182795,0.0,4.102150537634409,0.0,,196.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372,2.0698924731182795,0.0,4.102150537634409,0.0,,784.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256,1.7239583333333333,0.0,4.296875,0.0,,32400.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432,1.7239583333333333,0.0,4.296875,0.0,,129600.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824,1.8177083333333333,0.0,4.197916666666667,0.0,,9.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436,1.7239583333333333,0.0,4.296875,0.0,,9.0
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956,2.053763440860215,0.0,3.9731182795698925,0.0,,49.0
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728,2.053763440860215,0.0,3.9731182795698925,0.0,,784.0
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,2.053763440860215,0.0,4.21505376344086,0.0,,49.0
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904,1.510752688172043,0.0,4.161290322580645,0.0,,784.0
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844,1.8324324324324324,0.0,4.075675675675676,0.0,,49.0
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168,1.8324324324324324,0.0,4.075675675675676,0.0,,784.0
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496,1.5945945945945945,0.0,4.1567567567567565,0.0,,49.0
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352,1.5945945945945945,0.0,4.1567567567567565,0.0,,784.0
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944,1.2864864864864864,0.0,4.264864864864865,0.0,,784.0
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056,1.5416666666666667,0.0,3.984375,0.0,,49.0
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464,1.5416666666666667,0.0,3.984375,0.0,,784.0
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188,1.5416666666666667,0.0,3.984375,0.0,,8100.0
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436,1.7239583333333333,0.0,4.296875,0.0,,9.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884,1.7239583333333333,0.0,4.296875,0.0,,49.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036,1.7239583333333333,0.0,4.296875,0.0,,784.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704,1.7239583333333333,0.0,4.296875,0.0,,8100.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404,1.8177083333333333,0.0,4.197916666666667,0.0,,49.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096,1.8177083333333333,0.0,4.197916666666667,0.0,,784.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052,1.8177083333333333,0.0,4.197916666666667,0.0,,8100.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104,1.8177083333333333,0.0,4.197916666666667,0.0,,32400.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836,1.8177083333333333,0.0,4.197916666666667,0.0,,129600.0
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404,1.4876847290640394,0.0,4.024630541871921,0.0,,196.0
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404,1.4876847290640394,0.0,4.024630541871921,0.0,,32400.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92183956,2.7777777777777777,0.0,3.2433862433862433,0.0,,32400.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124,2.5,0.0,3.065,0.0,,8100.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828,2.5,0.0,3.065,0.0,,32400.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808,2.5,0.0,3.065,0.0,,72900.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564,3.121387283236994,0.0,3.5433526011560694,0.0,,9.0
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764,1.3621621621621622,0.0,4.237837837837838,0.0,,49.0
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,1.3621621621621622,0.0,4.237837837837838,0.0,,784.0
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484,1.8324324324324324,0.0,4.075675675675676,0.0,,784.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996,2.046875,0.0,3.9479166666666665,0.0,,9.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716,2.046875,0.0,3.9479166666666665,0.0,,784.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652,2.046875,0.0,3.9479166666666665,0.0,,8100.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956,2.0648648648648646,0.0,3.9945945945945946,0.0,,49.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728,2.0648648648648646,0.0,3.9945945945945946,0.0,,784.0
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588,1.3548387096774193,0.0,4.21505376344086,0.0,,49.0
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,1.3621621621621622,0.0,4.237837837837838,0.0,,784.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824,1.6145833333333333,0.0,4.427083333333333,0.0,,49.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778,1.6145833333333333,0.0,4.427083333333333,0.0,,784.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428,1.6145833333333333,0.0,4.427083333333333,0.0,,8100.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064,1.6145833333333333,0.0,4.427083333333333,0.0,,32400.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328,1.6145833333333333,0.0,4.427083333333333,0.0,,129600.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352,2.7777777777777777,0.0,3.2433862433862433,0.0,,9.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828,2.7777777777777777,0.0,3.2433862433862433,0.0,,49.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152,2.7777777777777777,0.0,3.2433862433862433,0.0,,196.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264,2.7777777777777777,0.0,3.2433862433862433,0.0,,784.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376,2.7777777777777777,0.0,3.2433862433862433,0.0,,8100.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384,2.7777777777777777,0.0,3.2433862433862433,0.0,,72900.0
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188,1.5862068965517242,0.0,3.9408866995073892,0.0,,196.0
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352,1.5862068965517242,0.0,3.9408866995073892,0.0,,784.0
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516,1.5862068965517242,0.0,3.9408866995073892,0.0,,32400.0
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678,1.4876847290640394,0.0,4.024630541871921,0.0,,784.0
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892,2.145945945945946,0.0,3.9675675675675675,0.0,,784.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088,2.5,0.0,3.7552083333333335,0.0,,9.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51101176,3.5753424657534247,0.0,6.136986301369863,0.0,,49.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740976,3.5753424657534247,0.0,6.136986301369863,0.0,,784.0
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.16965116,1.3,0.04285714285714286,3.238095238095238,3.3292682926829267,0.10975609756097561,784.0
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496,0.9050279329608939,0.10614525139664804,4.139664804469274,1.0945945945945945,0.12837837837837837,784.0
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068,0.7,0.045454545454545456,2.9909090909090907,1.375,0.08928571428571429,784.0
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924,0.7277227722772277,0.04455445544554455,4.103960396039604,1.651685393258427,0.10112359550561797,784.0
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472,0.9047619047619048,0.10714285714285714,4.136904761904762,1.0935251798561152,0.12949640287769784,784.0
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736,1.8452380952380953,0.13095238095238096,3.875,2.7927927927927927,0.1981981981981982,784.0
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336,0.9113924050632911,0.11392405063291139,5.341772151898734,0.8228571428571428,0.10285714285714286,784.0
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172,1.4205607476635513,0.028037383177570093,3.3738317757009346,0.0,0.0,784.0
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064,1.9684210526315788,0.03684210526315789,3.8421052631578947,0.0,0.0,784.0
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664,0.9085714285714286,0.08571428571428572,4.114285714285714,1.3706896551724137,0.12931034482758622,784.0
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902,0.765,0.03,3.42,0.0,0.0,784.0
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732,1.8452380952380953,0.05952380952380952,4.785714285714286,0.0,0.0,784.0
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644,1.5561224489795917,0.05102040816326531,3.5969387755102042,3.05,0.1,784.0
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808,0.9041916167664671,0.0718562874251497,4.622754491017964,0.8206521739130435,0.06521739130434782,784.0
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972,0.8160919540229885,0.06321839080459771,4.511494252873563,1.0923076923076922,0.08461538461538462,784.0
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188,1.4825870646766168,0.029850746268656716,3.2587064676616917,2.7850467289719627,0.056074766355140186,784.0
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848,1.6894736842105262,0.02631578947368421,4.073684210526316,0.0,0.0,784.0
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084,1.9162303664921465,0.03664921465968586,3.9633507853403143,0.0,0.0,784.0
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636,1.627906976744186,0.05232558139534884,4.680232558139535,2.8,0.09,784.0
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.39821744,1.2989690721649485,0.041237113402061855,4.231958762886598,3.3157894736842106,0.10526315789473684,784.0
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974,0.9065934065934066,0.06593406593406594,4.0054945054945055,1.1,0.08,784.0
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444,0.8666666666666667,0.06111111111111111,3.8777777777777778,0.0,0.0,784.0
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188,0.7881773399014779,0.054187192118226604,3.497536945812808,1.095890410958904,0.07534246575342465,784.0
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584,1.6021505376344085,0.03225806451612903,4.381720430107527,2.7850467289719627,0.056074766355140186,784.0
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556,1.5142857142857142,0.02857142857142857,3.5095238095238095,2.5238095238095237,0.047619047619047616,784.0
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508,1.5265957446808511,0.047872340425531915,3.702127659574468,3.0531914893617023,0.09574468085106383,784.0
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356,1.8735632183908046,0.05172413793103448,4.540229885057471,0.0,0.0,784.0
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.86524252,1.8445595854922279,0.05699481865284974,4.0310880829015545,2.507042253521127,0.07746478873239436,784.0
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.3016908,0.7374301675977654,0.027932960893854747,4.111731843575419,0.8198757763975155,0.031055900621118012,784.0
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028,1.7311827956989247,0.043010752688172046,3.8118279569892475,0.0,0.0,784.0
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488,0.9060773480662984,0.0718232044198895,4.6740331491712706,0.82,0.065,784.0
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128,1.8470588235294119,0.058823529411764705,4.605882352941176,2.7787610619469025,0.08849557522123894,784.0
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304,1.7637362637362637,0.06043956043956044,4.285714285714286,2.5078125,0.0859375,784.0
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.22532884,0.5907172995780591,0.02531645569620253,2.7679324894514767,1.09375,0.046875,784.0
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836,1.6271186440677967,0.03954802259887006,4.68361581920904,0.0,0.0,784.0
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87447548,1.4190476190476191,0.05238095238095238,3.5428571428571427,2.7850467289719627,0.102803738317757,784.0
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929,1.358974358974359,0.03076923076923077,4.051282051282051,3.0813953488372094,0.06976744186046512,784.0
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672,0.9523809523809523,0.07142857142857142,4.095238095238095,0.0,0.0,784.0
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524,0.907103825136612,0.07103825136612021,4.51912568306011,0.0,0.0,784.0
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872,1.5333333333333334,0.05,4.266666666666667,3.066666666666667,0.1,784.0
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472,1.6428571428571428,0.05102040816326531,4.1479591836734695,2.7758620689655173,0.08620689655172414,784.0
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536,0.772020725388601,0.031088082901554404,4.041450777202073,1.3669724770642202,0.05504587155963303,784.0
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.76389952,0.9034090909090909,0.0625,4.482954545454546,0.0,0.0,784.0
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724,1.2985074626865671,0.04477611940298507,3.7860696517412937,3.3461538461538463,0.11538461538461539,784.0
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352,0.9595141700404858,0.024291497975708502,2.8137651821862346,3.3380281690140845,0.08450704225352113,784.0
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888,1.7584269662921348,0.0449438202247191,3.8707865168539324,2.769911504424779,0.07079646017699115,784.0
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352,0.8031088082901554,0.046632124352331605,3.61139896373057,0.0,0.0,784.0
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742,0.7227722772277227,0.01485148514851485,4.316831683168317,0.0,0.0,784.0
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132,1.339366515837104,0.049773755656108594,3.520361990950226,2.7663551401869158,0.102803738317757,784.0
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.02642,0.6785714285714286,0.015306122448979591,4.0561224489795915,0.0,0.0,784.0
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488,1.7584269662921348,0.0449438202247191,4.629213483146067,0.0,0.0,784.0
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.17614616,0.8260869565217391,0.043478260869565216,4.434782608695652,1.3571428571428572,0.07142857142857142,784.0
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.55887532,0.8595505617977528,0.0449438202247191,3.8707865168539324,1.3539823008849559,0.07079646017699115,784.0
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.4388066,0.7,0.035,3.765,1.3592233009708738,0.06796116504854369,784.0
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.9569528,0.8465909090909091,0.07386363636363637,5.073863636363637,0.0,0.0,784.0
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532,1.4150943396226414,0.04716981132075472,3.4339622641509435,2.5,0.08333333333333333,784.0
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704,0.8595505617977528,0.0449438202247191,4.629213483146067,1.3539823008849559,0.07079646017699115,784.0
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504,0.9367088607594937,0.10126582278481013,5.253164556962025,1.0802919708029197,0.11678832116788321,784.0
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084,1.6381909547738693,0.05527638190954774,3.979899497487437,2.36231884057971,0.07971014492753623,784.0
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332,0.8595505617977528,0.0449438202247191,4.617977528089888,0.0,0.0,784.0
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764,1.3435897435897435,0.02564102564102564,3.758974358974359,3.046511627906977,0.05813953488372093,784.0
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288,0.7181818181818181,0.05,3.2409090909090907,0.8102564102564103,0.05641025641025641,784.0
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152,0.9041916167664671,0.09580838323353294,4.059880239520958,0.8162162162162162,0.08648648648648649,784.0
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776,1.3718592964824121,0.05527638190954774,3.829145728643216,3.033333333333333,0.12222222222222222,784.0
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636,0.8142076502732241,0.03825136612021858,4.262295081967213,1.6195652173913044,0.07608695652173914,784.0
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036,0.7486910994764397,0.041884816753926704,3.3664921465968587,1.0,0.055944055944055944,784.0
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244,1.5204678362573099,0.05847953216374269,4.461988304093567,3.3333333333333335,0.1282051282051282,784.0
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456,1.7584269662921348,0.056179775280898875,4.264044943820225,0.0,0.0,784.0
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012,1.6904761904761905,0.041666666666666664,4.726190476190476,0.0,0.0,784.0
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332,1.8461538461538463,0.016483516483516484,4.489010989010989,0.0,0.0,784.0
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064,0.8011049723756906,0.06077348066298342,4.486187845303867,1.0820895522388059,0.08208955223880597,784.0
